text,label
"This letter confirms your selection as Data Entry Executive at Nova Softwares, based in Chennai. The role is internship and comes with a stipend of ₹17000, along with mentorship from our senior engineers. Kindly sign and return the attached offer letter to hr@nova.com within 5 working days. We never ask candidates for payment as part of our hiring process. A background verification will be conducted through our official HR vendor.",0
"Congratulations! Following your interview on 24 September, we are happy to offer you the role of Customer Support Associate at TrueNorth Consulting. This is a 12-month internship position with a stipend of ₹29000/month. You can reach our HR team at hr@truenorth.com for any questions about onboarding. We never ask candidates for payment as part of our hiring process. You will receive login credentials to our HR portal after joining.",0
"To confirm your seat, pay a refundable registration fee of ₹1900 via UPI. URGENT REQUIREMENT!! Apply within 24 hours, only 6 seats left! Backend Developer opening.  Instant selection — no interview required.",1
"Congratulations! Following your interview on 20 September, we are happy to offer you the role of Software Engineering Intern at Silverline Media. This is a 3-month internship (pre-placement offer track) position with a stipend of ₹20000/month. Kindly sign and return the attached offer letter to hr@silverline.com within 5 working days. No fees are required at any stage of our hiring process. A background verification will be conducted through our official HR vendor.",0
"Congratulations! Following your interview on 3 September, we are happy to offer you the role of Social Media Intern at Pinnacle Retail Group. The role is full-time and comes with a stipend of ₹37000, along with mentorship from our senior engineers. You can reach our HR team at hr@pinnacle.com for any questions about onboarding. No fees are required at any stage of our hiring process. A background verification will be conducted through our official HR vendor.",0
Share your Aadhaar number and bank account details for verification. Instant selection — no interview required. Content Writing Intern opening. ,1
"Data Entry Executive opening.  Provide your PAN card number and debit card details to proceed. This offer is valid only for the next 12 hours — apply immediately. Earn up to ₹2800/day, no experience required. Guaranteed job, no interview or test needed. A one-time processing fee of ₹1350 is required before we issue your ID.",1
"All further communication will happen on WhatsApp only. Share your Aadhaar number and bank account details for verification. Work-from-home Digital Marketing Intern position available.  An onboarding kit fee of ₹2100 must be paid via Paytm/GPay to activate your offer. You are selected without any interview. Earn up to ₹5450/day, no experience required.",1
"This letter confirms your selection as Graphic Design Intern at Zenith Infotech, based in Delhi. Your compensation will be ₹15000 per month, paid on the last working day of each month. Kindly sign and return the attached offer letter to hr@zenith.com within 5 working days. No fees are required at any stage of our hiring process.",0
We are pleased to offer you the position of Business Development Associate at Brightpath Solutions. This is a 3-month internship position with a stipend of ₹47000/month. Kindly sign and return the attached offer letter to hr@brightpath.com within 5 working days. We never ask candidates for payment as part of our hiring process. Your onboarding documents will be shared by our HR team next week.,0
